,Age,Job,Marital Status,Education,Default,Balance (euros),Housing Loan,Loan,Contact,Last Contact Day,Last Contact Month,Last Contact Duration,Campaign,Pdays,Previous,Poutcome,Subscription
21138,59.0,retired,married,tertiary,0,538.0,0,0,cellular,18,nov,48,2,-1.0,0,unknown,0
21139,60.0,retired,married,primary,0,949.0,0,1,telephone,18,jul,239,2,-1.0,0,unknown,0
21140,60.0,blue-collar,married,primary,0,2147.0,0,0,telephone,14,may,213,1,-1.0,0,unknown,0
21141,58.0,retired,divorced,tertiary,0,2086.0,1,0,cellular,29,jul,194,2,-1.0,0,unknown,0
21142,40.0,blue-collar,married,primary,0,34.0,1,0,cellular,6,may,350,2,344.0,1,failure,0
21143,58.0,retired,married,primary,0,650.0,1,1,cellular,17,apr,114,3,-1.0,0,unknown,0
21144,74.0,retired,married,primary,0,5539.0,0,0,cellular,3,feb,253,2,181.0,1,success,0
21145,39.0,management,single,tertiary,0,572.0,1,0,cellular,31,jul,153,20,-1.0,0,unknown,0
21146,38.0,blue-collar,married,primary,0,0.0,1,0,unknown,3,jun,179,2,-1.0,0,unknown,0
21147,78.0,retired,married,primary,0,158.0,0,0,cellular,18,feb,360,1,-1.0,0,unknown,0
21148,30.0,management,single,tertiary,0,725.0,0,0,cellular,11,aug,69,4,-1.0,0,unknown,0
21149,30.0,services,married,secondary,0,2191.0,1,0,cellular,13,may,157,4,-1.0,0,unknown,0
21150,51.0,entrepreneur,married,primary,0,538.0,0,0,cellular,18,nov,1122,4,-1.0,0,unknown,1
21151,51.0,self-employed,married,tertiary,0,5350.0,1,1,cellular,31,jul,612,4,-1.0,0,unknown,1
21152,32.0,management,single,tertiary,0,297.0,0,0,cellular,13,aug,225,2,-1.0,0,unknown,0
21153,46.0,technician,divorced,secondary,0,-154.0,1,0,cellular,7,may,215,2,294.0,1,failure,0
21154,57.0,admin.,married,secondary,0,5888.0,0,1,unknown,11,jun,288,3,-1.0,0,unknown,0
21155,43.0,blue-collar,married,secondary,0,-63.0,1,0,unknown,12,may,160,4,-1.0,0,unknown,0
21156,38.0,entrepreneur,single,secondary,0,2543.0,0,0,cellular,11,nov,357,3,93.0,5,success,1
21157,53.0,technician,married,secondary,0,1389.0,0,0,telephone,30,jul,34,4,-1.0,0,unknown,0
21158,25.0,self-employed,single,tertiary,0,931.0,1,0,cellular,11,may,263,2,348.0,4,failure,0
21159,25.0,admin.,single,tertiary,0,1141.0,1,0,cellular,5,may,718,1,347.0,1,failure,0
21160,29.0,management,married,tertiary,0,1671.0,1,0,unknown,30,may,182,1,-1.0,0,unknown,0
21161,42.0,entrepreneur,married,secondary,0,169.0,1,0,telephone,15,may,87,4,-1.0,0,unknown,0
21162,30.0,management,single,secondary,0,1090.0,1,0,cellular,9,jul,65,1,-1.0,0,unknown,0
21163,31.0,technician,single,secondary,0,942.0,0,0,cellular,8,aug,138,2,-1.0,0,unknown,0
21164,39.0,blue-collar,married,secondary,0,49.0,1,0,cellular,14,may,566,1,370.0,2,failure,0
21165,32.0,technician,single,secondary,0,17.0,0,0,cellular,28,aug,17,15,-1.0,0,unknown,0
21166,53.0,services,married,primary,0,8918.0,1,0,telephone,23,jul,173,2,-1.0,0,unknown,0
21167,46.0,technician,married,secondary,0,2045.0,1,0,cellular,21,nov,281,2,-1.0,0,unknown,0
21168,33.0,blue-collar,married,secondary,0,1834.0,1,0,cellular,7,jul,117,3,-1.0,0,unknown,0
21169,58.0,management,divorced,tertiary,0,315.0,1,0,cellular,17,nov,62,2,-1.0,0,unknown,0
21170,45.0,self-employed,divorced,tertiary,0,963.0,1,0,cellular,12,may,528,5,-1.0,0,unknown,1
21171,47.0,management,married,tertiary,0,2351.0,0,0,cellular,2,jun,163,2,84.0,1,success,1
21172,27.0,technician,married,secondary,0,876.0,1,0,cellular,18,may,268,1,355.0,1,failure,0
21173,38.0,technician,married,secondary,0,635.0,0,0,unknown,5,jun,31,5,-1.0,0,unknown,0
21174,25.0,admin.,single,secondary,0,-213.0,0,1,cellular,16,jul,592,1,-1.0,0,unknown,0
21175,25.0,entrepreneur,single,tertiary,0,0.0,0,0,unknown,25,jun,347,1,-1.0,0,unknown,0
21176,36.0,technician,divorced,secondary,0,19.0,1,1,unknown,26,may,109,1,-1.0,0,unknown,0
21177,36.0,management,single,tertiary,0,7506.0,1,0,cellular,6,may,839,2,188.0,1,success,1
21178,28.0,services,single,secondary,0,47.0,0,0,cellular,22,jul,405,2,-1.0,0,unknown,0
21179,35.0,blue-collar,married,secondary,0,218.0,1,0,cellular,24,jul,128,2,-1.0,0,unknown,0
21180,30.0,housemaid,single,secondary,0,49.0,1,0,unknown,13,may,267,2,-1.0,0,unknown,0
21181,52.0,admin.,married,secondary,0,347.0,0,0,cellular,11,aug,217,2,-1.0,0,unknown,0
21182,36.0,blue-collar,married,primary,0,-20.0,1,0,unknown,7,may,353,3,-1.0,0,unknown,0
21183,43.0,management,married,primary,0,0.0,1,1,cellular,20,nov,123,3,-1.0,0,unknown,0
21184,28.0,technician,single,secondary,0,598.0,1,0,cellular,2,mar,177,1,288.0,2,failure,1
21185,34.0,services,married,secondary,0,196.0,0,0,cellular,6,feb,59,3,-1.0,0,unknown,0
21186,43.0,management,single,tertiary,0,47.0,1,0,cellular,7,jul,316,5,-1.0,0,unknown,0
21187,64.0,management,married,tertiary,0,3951.0,0,0,cellular,29,oct,164,1,-1.0,0,unknown,1
21188,49.0,technician,divorced,tertiary,0,1807.0,1,0,cellular,12,mar,229,1,-1.0,0,unknown,1
21189,25.0,admin.,married,secondary,0,7.0,1,1,cellular,22,jul,209,3,-1.0,0,unknown,0
21190,30.0,technician,single,secondary,0,908.0,1,0,unknown,21,may,27,1,-1.0,0,unknown,0
21191,20.0,student,single,secondary,0,210.0,0,0,cellular,14,aug,101,1,-1.0,0,unknown,0
21192,34.0,services,single,secondary,0,-92.0,1,0,unknown,27,may,236,1,-1.0,0,unknown,0
21193,41.0,self-employed,married,secondary,0,13489.0,0,0,cellular,21,nov,124,2,-1.0,0,unknown,0
21194,60.0,management,married,primary,0,0.0,0,0,unknown,17,jun,442,1,-1.0,0,unknown,0
21195,56.0,retired,married,secondary,0,1956.0,0,0,cellular,7,aug,126,2,-1.0,0,unknown,0
21196,60.0,management,married,tertiary,0,2281.0,0,0,cellular,5,feb,230,2,-1.0,0,unknown,1
21197,49.0,services,married,secondary,0,66.0,1,1,cellular,21,nov,59,4,-1.0,0,unknown,0
21198,42.0,entrepreneur,married,tertiary,0,1068.0,1,0,unknown,17,jun,70,8,-1.0,0,unknown,0
21199,32.0,technician,married,primary,0,3774.0,1,0,cellular,20,nov,591,3,-1.0,0,unknown,0
21200,33.0,admin.,married,secondary,0,1499.0,1,0,unknown,21,may,144,2,-1.0,0,unknown,0
21201,33.0,unemployed,married,secondary,0,1211.0,0,0,cellular,11,feb,535,1,188.0,1,success,1
21202,44.0,unemployed,single,tertiary,0,7822.0,1,0,telephone,2,feb,20,1,-1.0,0,unknown,0
21203,40.0,technician,single,tertiary,0,445.0,1,0,cellular,24,jul,631,1,-1.0,0,unknown,0
21204,44.0,technician,married,secondary,0,1196.0,1,1,unknown,28,may,61,1,-1.0,0,unknown,0
21205,48.0,blue-collar,married,secondary,0,3776.0,0,0,telephone,4,may,254,4,-1.0,0,unknown,0
21206,29.0,technician,single,tertiary,0,-803.0,1,1,cellular,6,may,827,1,329.0,9,failure,0
21207,35.0,management,single,secondary,0,1031.0,1,0,cellular,22,jul,254,1,-1.0,0,unknown,0
21208,49.0,entrepreneur,divorced,secondary,0,816.0,1,0,cellular,14,may,12,7,-1.0,0,unknown,0
21209,29.0,entrepreneur,single,secondary,0,404.0,0,0,cellular,30,jan,413,3,-1.0,0,unknown,0
21210,42.0,technician,married,secondary,0,1048.0,1,0,telephone,6,feb,23,2,-1.0,0,unknown,0
21211,30.0,services,single,secondary,0,179.0,1,0,unknown,29,may,286,3,-1.0,0,unknown,0
21212,32.0,services,married,tertiary,0,4908.0,0,1,cellular,13,may,491,2,-1.0,0,unknown,0
21213,33.0,management,single,tertiary,0,561.0,0,0,cellular,7,apr,104,1,-1.0,0,unknown,0
21214,31.0,blue-collar,married,secondary,0,625.0,1,0,cellular,2,jul,135,2,49.0,3,failure,1
21215,61.0,admin.,married,tertiary,0,1332.0,0,0,cellular,12,mar,156,1,-1.0,0,unknown,1
21216,54.0,unknown,married,tertiary,0,10.0,0,0,cellular,7,aug,150,2,-1.0,0,unknown,0
21217,51.0,blue-collar,divorced,secondary,0,734.0,1,1,cellular,5,may,17,1,-1.0,0,unknown,0
21218,37.0,self-employed,divorced,tertiary,1,353.0,1,1,cellular,18,nov,134,1,-1.0,0,unknown,0
21219,43.0,admin.,single,secondary,0,275.0,1,0,unknown,12,may,457,4,-1.0,0,unknown,0
21220,54.0,technician,divorced,secondary,0,784.0,1,1,unknown,15,may,579,1,-1.0,0,unknown,0
21221,33.0,technician,single,secondary,0,18.0,0,0,cellular,22,aug,93,2,-1.0,0,unknown,0
21222,27.0,blue-collar,single,secondary,0,1401.0,1,0,unknown,28,may,392,1,-1.0,0,unknown,0
21223,47.0,admin.,married,secondary,0,368.0,0,0,cellular,23,feb,269,1,187.0,5,success,1
21224,39.0,management,single,tertiary,0,0.0,0,0,cellular,6,may,389,2,-1.0,0,unknown,0
21225,40.0,management,single,tertiary,0,2784.0,1,0,unknown,19,may,181,1,-1.0,0,unknown,0
21226,30.0,entrepreneur,single,primary,0,0.0,1,1,unknown,27,may,1051,1,-1.0,0,unknown,1
21227,36.0,admin.,divorced,secondary,0,181.0,1,0,cellular,7,may,271,2,-1.0,0,unknown,0
21228,39.0,self-employed,married,primary,0,2165.0,1,0,cellular,18,nov,213,1,-1.0,0,unknown,0
21229,35.0,blue-collar,single,primary,0,3339.0,1,0,unknown,6,jun,304,2,-1.0,0,unknown,0
21230,57.0,management,single,tertiary,0,33.0,1,0,unknown,27,may,132,1,-1.0,0,unknown,0
21231,46.0,unemployed,married,secondary,0,594.0,0,0,cellular,4,feb,197,2,-1.0,0,unknown,0
21232,28.0,blue-collar,married,secondary,0,131.0,1,0,unknown,12,may,147,5,-1.0,0,unknown,0
21233,31.0,management,married,tertiary,0,6980.0,0,0,cellular,12,aug,157,2,-1.0,0,unknown,0
21234,49.0,technician,married,secondary,0,305.0,0,0,cellular,7,aug,140,1,99.0,1,failure,0
21235,37.0,services,married,secondary,1,-954.0,1,0,cellular,17,nov,69,1,180.0,3,failure,0
21236,34.0,admin.,single,secondary,0,66.0,1,0,unknown,26,may,237,1,-1.0,0,unknown,0
21237,34.0,blue-collar,married,secondary,0,120.0,1,0,unknown,21,may,369,1,-1.0,0,unknown,0
21238,42.0,management,married,tertiary,0,-671.0,0,0,cellular,28,aug,80,2,-1.0,0,unknown,0
21239,31.0,admin.,single,secondary,0,6042.0,1,0,unknown,19,may,228,1,-1.0,0,unknown,0
21240,46.0,entrepreneur,single,tertiary,0,77.0,1,1,unknown,6,jun,520,3,-1.0,0,unknown,0
21241,41.0,entrepreneur,married,primary,0,406.0,0,0,unknown,6,jun,272,1,-1.0,0,unknown,0
21242,46.0,blue-collar,married,secondary,0,1723.0,0,0,cellular,17,jun,176,2,52.0,7,failure,1
21243,33.0,management,divorced,tertiary,0,219.0,1,0,cellular,13,may,93,1,301.0,1,failure,0
21244,31.0,technician,single,secondary,0,125.0,0,0,cellular,22,aug,78,2,-1.0,0,unknown,0
21245,54.0,admin.,married,secondary,0,1342.0,1,0,cellular,2,apr,80,1,-1.0,0,unknown,0
21246,27.0,management,single,tertiary,0,0.0,1,0,cellular,30,jan,323,4,-1.0,0,unknown,0
21247,30.0,management,single,tertiary,0,364.0,0,0,cellular,30,apr,306,2,-1.0,0,unknown,1
21248,27.0,blue-collar,single,secondary,0,77.0,0,1,cellular,7,jul,497,1,-1.0,0,unknown,0
21249,30.0,unemployed,married,secondary,0,1566.0,0,0,cellular,19,nov,73,1,-1.0,0,unknown,0
21250,53.0,admin.,married,secondary,0,264.0,1,0,cellular,5,feb,159,1,-1.0,0,unknown,0
21251,55.0,blue-collar,married,primary,0,309.0,1,0,unknown,12,may,115,4,-1.0,0,unknown,0
21252,55.0,technician,divorced,secondary,1,284.0,1,0,cellular,7,aug,78,2,-1.0,0,unknown,0
21253,59.0,management,married,tertiary,0,315.0,0,0,cellular,2,mar,591,1,176.0,2,failure,1
21254,29.0,services,single,tertiary,0,1788.0,0,0,cellular,27,oct,353,1,-1.0,0,unknown,1
21255,60.0,retired,married,secondary,0,143.0,0,0,telephone,30,jan,345,1,-1.0,0,unknown,0
21256,34.0,services,single,secondary,0,215.0,0,0,cellular,28,jul,56,5,-1.0,0,unknown,0
21257,37.0,admin.,divorced,secondary,0,0.0,1,1,cellular,14,may,17,7,-1.0,0,unknown,0
21258,50.0,entrepreneur,married,primary,0,461.0,1,0,unknown,15,may,651,32,-1.0,0,unknown,1
21259,36.0,technician,single,secondary,0,634.0,1,0,cellular,6,may,281,2,250.0,2,failure,0
21260,43.0,admin.,married,secondary,0,506.0,0,0,unknown,20,jun,398,1,-1.0,0,unknown,0
21261,39.0,blue-collar,single,primary,0,366.0,1,1,cellular,7,jul,166,1,-1.0,0,unknown,0
21262,47.0,unknown,married,unknown,0,0.0,0,0,unknown,6,jun,466,2,-1.0,0,unknown,0
21263,52.0,management,married,tertiary,0,258.0,0,0,unknown,14,may,188,1,-1.0,0,unknown,0
21264,34.0,management,single,tertiary,0,6707.0,1,0,cellular,20,apr,16,3,154.0,4,other,0
21265,36.0,entrepreneur,divorced,tertiary,0,3407.0,0,0,cellular,9,jun,993,4,85.0,4,success,1
21266,45.0,blue-collar,married,secondary,0,776.0,1,0,cellular,6,feb,232,4,253.0,1,failure,0
21267,40.0,technician,married,secondary,0,5517.0,1,0,unknown,23,may,146,13,-1.0,0,unknown,0
21268,77.0,retired,married,primary,0,1492.0,0,0,telephone,1,sep,663,1,208.0,2,other,0
21269,50.0,management,single,tertiary,0,3537.0,0,0,unknown,24,oct,305,1,-1.0,0,unknown,1
21270,50.0,unemployed,married,tertiary,0,377.0,0,0,cellular,6,apr,283,1,319.0,3,failure,0
21271,51.0,technician,married,primary,0,260.0,0,0,cellular,19,aug,137,2,-1.0,0,unknown,0
21272,27.0,admin.,single,secondary,0,0.0,1,0,cellular,18,may,552,5,-1.0,0,unknown,0
21273,41.0,management,married,tertiary,0,4063.0,1,0,cellular,12,may,14,5,172.0,2,failure,0
21274,32.0,services,married,secondary,0,241.0,0,0,unknown,30,may,197,3,-1.0,0,unknown,0
21275,32.0,management,married,tertiary,0,421.0,0,0,cellular,6,aug,851,6,-1.0,0,unknown,0
21276,47.0,unemployed,married,tertiary,0,1172.0,0,1,cellular,19,nov,86,1,-1.0,0,unknown,0
21277,51.0,management,married,tertiary,0,2125.0,0,1,cellular,7,aug,20,2,-1.0,0,unknown,0
21278,51.0,services,single,primary,0,2499.0,1,0,cellular,12,may,98,5,-1.0,0,unknown,0
21279,46.0,management,married,tertiary,0,964.0,1,0,cellular,8,apr,174,1,-1.0,0,unknown,0
21280,39.0,services,divorced,secondary,0,-421.0,1,1,cellular,18,jul,374,17,-1.0,0,unknown,0
21281,34.0,technician,single,secondary,0,0.0,0,0,cellular,28,aug,54,4,-1.0,0,unknown,0
21282,35.0,technician,married,secondary,0,569.0,1,0,unknown,21,may,487,5,-1.0,0,unknown,0
21283,28.0,management,single,tertiary,0,616.0,1,0,cellular,7,oct,116,1,503.0,2,success,0
21284,35.0,blue-collar,married,unknown,0,-205.0,1,0,unknown,23,may,147,14,-1.0,0,unknown,0
21285,55.0,retired,married,tertiary,0,357.0,1,0,cellular,30,apr,878,1,-1.0,0,unknown,0
21286,48.0,management,married,tertiary,0,0.0,1,0,cellular,10,jul,108,1,-1.0,0,unknown,0
21287,47.0,management,married,tertiary,0,109.0,1,0,cellular,22,jul,268,1,-1.0,0,unknown,0
21288,30.0,services,married,secondary,0,7032.0,0,0,cellular,17,jul,102,1,-1.0,0,unknown,0
21289,45.0,management,married,tertiary,0,904.0,1,1,unknown,20,jun,14,9,-1.0,0,unknown,0
21290,23.0,student,single,secondary,0,0.0,0,0,telephone,4,may,526,1,-1.0,0,unknown,0
21291,53.0,self-employed,married,tertiary,0,2580.0,1,0,cellular,19,nov,138,5,-1.0,0,unknown,0
21292,27.0,services,single,secondary,0,453.0,0,0,cellular,19,apr,142,2,-1.0,0,unknown,1
21293,46.0,blue-collar,married,unknown,0,626.0,1,0,unknown,19,jun,177,2,-1.0,0,unknown,0
21294,45.0,management,married,secondary,0,21.0,1,0,unknown,3,jun,788,2,-1.0,0,unknown,0
21295,34.0,admin.,single,secondary,0,0.0,1,0,cellular,2,jun,189,2,-1.0,0,unknown,0
21296,31.0,technician,single,secondary,0,13.0,0,0,cellular,6,may,318,1,166.0,1,failure,0
21297,57.0,self-employed,married,tertiary,0,192.0,1,0,cellular,7,may,320,1,-1.0,0,unknown,0
21298,35.0,management,divorced,tertiary,0,146.0,0,0,cellular,20,nov,392,2,106.0,2,success,0
21299,48.0,unemployed,married,tertiary,0,641.0,0,0,cellular,28,jan,113,1,-1.0,0,unknown,0
21300,49.0,management,married,tertiary,0,53.0,0,0,cellular,12,aug,134,6,-1.0,0,unknown,0
21301,45.0,admin.,married,secondary,0,67.0,0,0,cellular,5,feb,326,2,-1.0,0,unknown,0
21302,34.0,blue-collar,married,secondary,0,261.0,1,0,unknown,28,may,611,3,-1.0,0,unknown,0
21303,36.0,admin.,married,secondary,0,-294.0,1,0,cellular,18,may,148,1,-1.0,0,unknown,0
21304,27.0,management,married,tertiary,0,1109.0,1,0,cellular,21,jul,833,5,-1.0,0,unknown,0
21305,31.0,management,single,tertiary,0,874.0,1,0,cellular,7,may,98,1,170.0,2,failure,0
21306,47.0,services,married,secondary,0,0.0,1,0,telephone,9,jul,250,1,-1.0,0,unknown,0
21307,64.0,unknown,married,unknown,0,2280.0,0,0,telephone,7,sep,289,1,-1.0,0,unknown,0
21308,36.0,blue-collar,married,secondary,0,-461.0,0,0,cellular,11,may,254,2,353.0,1,failure,0
21309,50.0,management,single,tertiary,0,567.0,1,0,cellular,29,jan,50,1,258.0,8,failure,0
21310,28.0,student,single,tertiary,0,5741.0,0,0,cellular,10,sep,1042,5,200.0,3,failure,1
21311,59.0,admin.,married,secondary,0,106.0,0,0,cellular,22,may,186,1,-1.0,0,unknown,1
21312,43.0,management,married,tertiary,0,704.0,0,0,cellular,18,jul,116,1,-1.0,0,unknown,0
21313,30.0,management,married,secondary,0,11391.0,1,0,cellular,20,nov,319,1,105.0,2,other,0
21314,45.0,blue-collar,married,primary,0,0.0,1,0,cellular,13,may,43,3,-1.0,0,unknown,0
21315,27.0,admin.,married,secondary,0,132.0,1,0,unknown,27,may,21,1,-1.0,0,unknown,0
21316,27.0,management,single,tertiary,0,616.0,1,0,cellular,22,may,685,1,101.0,1,other,1
21317,31.0,blue-collar,married,secondary,0,27.0,1,1,unknown,26,may,109,5,-1.0,0,unknown,0
21318,44.0,blue-collar,single,primary,0,99.0,0,0,unknown,17,jun,187,7,-1.0,0,unknown,0
21319,56.0,technician,divorced,secondary,0,397.0,1,0,unknown,8,may,185,7,-1.0,0,unknown,0
21320,33.0,technician,single,tertiary,0,436.0,0,0,cellular,28,aug,258,8,-1.0,0,unknown,0
21321,50.0,unemployed,single,tertiary,0,0.0,1,0,cellular,6,aug,102,2,-1.0,0,unknown,0
21322,35.0,management,single,tertiary,0,-353.0,1,0,cellular,16,jul,70,1,-1.0,0,unknown,0
21323,80.0,housemaid,married,primary,0,0.0,0,0,cellular,23,feb,639,1,189.0,1,failure,1
21324,29.0,management,single,secondary,0,0.0,0,1,cellular,21,jul,463,2,-1.0,0,unknown,0
21325,37.0,technician,married,secondary,0,432.0,1,0,cellular,6,jul,386,3,776.0,55,failure,1
21326,47.0,unemployed,married,secondary,1,0.0,0,0,cellular,18,nov,81,2,-1.0,0,unknown,0
21327,58.0,retired,married,secondary,0,35.0,0,0,cellular,29,jul,336,7,-1.0,0,unknown,0
21328,45.0,entrepreneur,married,tertiary,0,219.0,1,1,cellular,28,jul,118,4,-1.0,0,unknown,0
21329,37.0,management,divorced,secondary,0,414.0,0,0,cellular,20,aug,352,4,-1.0,0,unknown,0
21330,32.0,management,married,tertiary,0,1517.0,0,0,cellular,13,aug,202,3,-1.0,0,unknown,0
21331,39.0,management,married,secondary,0,0.0,1,0,cellular,27,aug,63,3,-1.0,0,unknown,0
21332,52.0,admin.,married,unknown,0,635.0,0,0,cellular,7,aug,228,4,-1.0,0,unknown,0
21333,37.0,management,single,tertiary,0,614.0,1,0,unknown,30,may,371,2,-1.0,0,unknown,0
21334,47.0,management,married,secondary,0,5012.0,1,0,cellular,16,apr,262,2,-1.0,0,unknown,0
21335,62.0,retired,married,secondary,0,1486.0,0,0,cellular,28,apr,56,2,-1.0,0,unknown,0
21336,38.0,technician,single,secondary,0,8637.0,1,0,cellular,13,may,193,1,-1.0,0,unknown,0
21337,48.0,blue-collar,married,secondary,0,1000.0,1,0,unknown,12,jun,1268,2,-1.0,0,unknown,1
21338,37.0,blue-collar,married,primary,0,11.0,0,0,telephone,30,jul,109,8,-1.0,0,unknown,0
21339,30.0,management,single,tertiary,0,167.0,0,0,cellular,30,jan,320,2,-1.0,0,unknown,0
21340,62.0,unemployed,married,primary,0,532.0,0,0,cellular,31,aug,298,2,300.0,1,other,0
21341,34.0,management,single,tertiary,0,0.0,0,0,cellular,21,aug,183,2,-1.0,0,unknown,0
21342,53.0,blue-collar,single,secondary,0,1004.0,0,0,cellular,13,may,393,1,84.0,1,other,1
21343,52.0,management,married,tertiary,0,502.0,0,0,unknown,17,jun,637,3,-1.0,0,unknown,0
21344,53.0,management,married,tertiary,0,3591.0,1,0,cellular,5,aug,306,2,181.0,2,other,1
21345,65.0,retired,divorced,secondary,0,828.0,0,0,cellular,13,jul,305,1,-1.0,0,unknown,1
21346,58.0,retired,married,secondary,0,235.0,0,0,cellular,27,aug,88,4,-1.0,0,unknown,0
21347,29.0,admin.,married,secondary,0,-150.0,1,0,unknown,6,may,328,1,-1.0,0,unknown,0
21348,41.0,entrepreneur,single,tertiary,0,791.0,1,0,cellular,5,feb,215,1,80.0,1,other,0
21349,41.0,management,single,tertiary,0,7595.0,0,0,cellular,17,nov,1121,2,-1.0,0,unknown,0
21350,46.0,blue-collar,divorced,primary,0,916.0,1,0,cellular,11,may,472,2,-1.0,0,unknown,0
21351,35.0,technician,married,tertiary,0,712.0,1,0,unknown,27,may,73,2,-1.0,0,unknown,0
21352,25.0,blue-collar,single,secondary,0,509.0,0,0,cellular,5,mar,418,1,-1.0,0,unknown,1
21353,53.0,blue-collar,married,primary,0,0.0,1,1,cellular,7,may,263,1,-1.0,0,unknown,0
21354,30.0,admin.,married,secondary,0,187.0,1,0,cellular,18,nov,106,1,-1.0,0,unknown,0
21355,33.0,blue-collar,married,secondary,1,-354.0,1,1,cellular,28,jan,104,1,245.0,2,failure,0
21356,34.0,blue-collar,married,primary,0,392.0,1,0,cellular,18,may,180,3,360.0,1,failure,0
21357,33.0,unknown,married,secondary,0,335.0,0,0,cellular,11,aug,566,7,-1.0,0,unknown,0
21358,44.0,admin.,married,secondary,0,10.0,0,0,unknown,20,jun,52,2,-1.0,0,unknown,0
21359,50.0,admin.,married,secondary,0,176.0,0,0,cellular,29,jul,155,2,-1.0,0,unknown,0
21360,33.0,management,married,tertiary,0,644.0,1,1,cellular,3,feb,124,2,271.0,2,failure,0
21361,32.0,admin.,married,tertiary,0,176.0,1,0,cellular,25,jul,50,1,-1.0,0,unknown,0
21362,57.0,retired,divorced,tertiary,0,241.0,0,1,cellular,5,aug,146,1,-1.0,0,unknown,0
21363,35.0,technician,single,tertiary,0,2277.0,0,1,cellular,11,aug,55,2,-1.0,0,unknown,0
21364,59.0,management,divorced,tertiary,0,866.0,0,0,cellular,28,aug,46,3,-1.0,0,unknown,0
21365,49.0,blue-collar,married,secondary,0,2631.0,1,0,unknown,14,may,76,2,-1.0,0,unknown,0
21366,32.0,management,single,secondary,0,-119.0,1,0,cellular,13,may,231,1,370.0,1,other,0
21367,46.0,blue-collar,married,secondary,0,3.0,0,0,cellular,26,aug,153,14,-1.0,0,unknown,0
21368,29.0,admin.,single,secondary,0,464.0,0,0,cellular,9,nov,208,2,91.0,3,success,1
21369,33.0,self-employed,married,tertiary,0,666.0,1,0,cellular,16,apr,297,1,-1.0,0,unknown,0
21370,43.0,admin.,single,secondary,0,386.0,0,0,cellular,12,oct,242,1,92.0,4,success,0
21371,34.0,admin.,single,secondary,0,266.0,1,0,cellular,6,apr,437,2,-1.0,0,unknown,0
21372,21.0,student,single,secondary,0,546.0,0,0,unknown,17,apr,94,1,-1.0,0,unknown,0
21373,39.0,self-employed,married,tertiary,0,-3058.0,1,1,cellular,17,apr,882,3,-1.0,0,unknown,1
21374,30.0,blue-collar,single,secondary,0,332.0,0,0,cellular,14,jul,465,3,-1.0,0,unknown,0
21375,30.0,management,single,tertiary,0,2419.0,0,1,cellular,5,jun,213,2,-1.0,0,unknown,0
21376,44.0,blue-collar,single,secondary,0,0.0,1,0,cellular,15,apr,442,1,-1.0,0,unknown,0
21377,39.0,admin.,married,secondary,0,419.0,1,1,unknown,8,may,35,1,-1.0,0,unknown,0
21378,39.0,blue-collar,married,secondary,0,1403.0,0,0,cellular,11,may,214,8,326.0,2,failure,0
21379,50.0,management,married,tertiary,0,2366.0,0,0,cellular,28,jan,816,2,149.0,1,other,1
21380,54.0,blue-collar,divorced,unknown,0,-473.0,1,0,cellular,14,may,239,1,351.0,2,failure,0
